pa1_avg,pa1_min,pa1_max,pa2_avg,pa2_min,pa2_max,p3_avg,p3_min,p3_max,r3_avg,r3_min,r3_max,m3_avg,m3_min,m3_max,i3_avg,i3_min,i3_max,displacement_avg,displacement_min,displacement_max,label
2.8107797939088206,2.5,3.864344127453814,2.992533178849235,2.5,4.306544800014156,2.5,2.5,2.5,12.561153793069364,2.5,51.251821552299226,43.41820460467457,2.5,115.39786385453745,5.254094986857378,2.5,12.498559363408441,-0.22053352044867963,-0.28342203736965466,-0.1579649062691248,xsoft
2.9149655976594717,2.5,3.513608740399436,2.6488107702459773,2.5,3.386065959470069,2.5,2.5,2.5,19.232633116164656,2.5,58.49379738032014,41.86088103186533,2.5,82.13455478688381,7.444282802983432,2.5,15.973530769199334,-0.22604756542095789,-0.31437595951429986,-0.15787577917986462,xsoft
3.0670741222137203,2.5,3.8484898542395367,2.5788553636987452,2.5,3.1218512404956416,2.5,2.5,2.5,24.040978455651885,2.5,61.7696104146429,40.9647743733205,2.5,82.88942166844772,6.895910490393152,2.5,12.058303919420053,-0.21001995316033253,-0.296669290175043,-0.15138118719203808,xsoft
3.525491919918853,2.5,7.254905700708275,2.5,2.5,2.5,2.5,2.5,2.5,22.558803653942014,2.5,58.14570554839094,54.40842095064803,2.5,125.85959805023326,8.218571964358318,2.5,19.172416048382477,-0.2089494089897494,-0.2969152130117425,-0.15116923412402888,xsoft
3.5611110156505403,2.5661336837497433,5.536002798279757,2.5038116903206933,2.5,2.6120899837495286,2.5,2.5,2.5,4.85594900194319,2.5,15.54007752127658,44.04305728491632,2.5,108.79553523834306,9.320030322330862,2.5,19.52832153499016,-0.1906317307302375,-0.2805523854165224,0.0,xsoft
3.8670273178402845,2.5,6.123194008511134,2.524683435569934,2.5,2.7804652784887094,2.5,2.5,2.5,17.72672491875573,2.5,63.38762507069652,52.2046836656256,2.5,114.01319153400111,13.016108702330378,2.5,19.818566715963453,-0.16540141735574324,-0.22353103553718187,-0.12425667336757844,xsoft
3.230890000430726,2.5,4.571488369709479,2.5269603210926124,2.5,2.727459842234133,2.5,2.5,2.5,8.300085328885952,2.5,30.89771552219082,35.58494231210263,2.5,87.25726170438524,10.403432216257189,2.5,24.91970754690786,-0.18304449957812552,-0.25206080816858184,0.0,xsoft
3.05535587009512,2.5,3.9695476393420193,2.603984599422658,2.5,3.588273410485823,2.5,2.5,2.5,4.057457577126749,2.5,13.867180143689382,30.62901761659259,2.5,79.41309049490452,12.015658029436908,2.5,28.97209909453355,-0.18507171263639163,-0.24729979821947023,0.0,xsoft
3.2831387395543468,2.564537048177289,4.928248025543076,2.5,2.5,2.5,2.5,2.5,2.5,35.5398258456729,2.5,86.27606112831444,52.30924383582279,2.5,91.14900104212883,7.417960569289442,2.5,16.853365831811818,-0.21301126442866264,-0.2928771020752991,-0.15615419987404347,xsoft
2.8478179674226536,2.5,3.383011200126828,2.507533629741199,2.5,2.707971690463085,2.5,2.5,2.5,16.76756618289197,2.5,48.08682121661429,45.064713003207494,2.5,80.33452230727333,8.274613601993059,2.5,11.287388102893425,-0.1838228752804348,-0.28898041276823805,0.0,xsoft
3.4338365530040575,2.5,4.982075539378484,2.5,2.5,2.5,2.5,2.5,2.5,15.216847173321927,2.5,85.06456294956386,35.15692101849004,2.5,73.57428356897441,8.660455691827,2.5,18.260372968203693,-0.20959061869367032,-0.2561237314684156,-0.14408267240312658,xsoft
3.312096860982891,2.5,5.887902349350884,2.697967932969776,2.5,3.7867481032544275,2.5,2.5,2.5,11.88272898601583,2.5,76.0778823414146,37.136516346498155,2.5,78.62269407689925,14.528027546458853,2.5,26.91885884001128,-0.1762056934772486,-0.24935890343470718,0.0,xsoft
4.391779203269927,2.5,5.793216503705831,2.5018287880356427,2.5,2.5869833790308783,2.5,2.5,2.5,20.228825734202903,2.5,58.813438630472355,37.320213966012076,2.5,69.6991147686355,11.077541297344368,2.5,19.536891457672827,-0.20995334732587764,-0.2798572837771981,-0.17559858292467156,xsoft
2.796778121941401,2.5,3.7641788323907073,4.333199451727906,2.5,8.99810553207471,6.41430779577478,2.5,20.051138091699446,23.311004399307972,2.5,54.9998657971243,44.23126519744423,2.5,109.50296529662103,16.873511512798512,2.5,61.31195841661354,-0.1660334150150748,-0.2609392226470656,0.0,xsoft
3.0006050717019046,2.5,3.9824663842897414,3.1522244190530446,2.5,4.346626193117901,4.262066583636965,2.5,15.225820772317286,40.40312950149398,2.5,90.78736042641923,48.610054074201344,2.5,110.09544119135177,22.172758174982377,2.5,44.56835647175888,-0.18824755354738193,-0.2970208449907696,0.0,xsoft
3.0116191708196394,2.5,5.3909339888643535,2.5011411225023066,2.5,2.534916902736178,2.5,2.5,2.5,15.367515245319332,2.5,36.32195701101837,50.38012106503018,2.5,110.34754607083845,22.399226496093494,2.5,48.68123539373651,-0.19858638257362204,-0.2869348432989982,-0.13884540950098986,xsoft
3.117958696135119,2.5,4.813098742483538,2.679154338410706,2.5,4.567434368422529,2.5,2.5,2.5,42.89203835278605,2.5,122.28268721570969,40.06682787984886,2.5,108.82896781475597,12.650027193214141,2.5,30.27532601879918,-0.12140109449988408,-0.2814283510145911,0.0,xsoft
4.1311559368144515,2.5,6.593349139174258,2.9484650135402246,2.5,5.783548173597785,2.5,2.5,2.5,53.18697207104083,2.5,117.38541065037829,44.27998557448458,2.5,88.75760303811659,11.858450433662936,2.5,22.563172378189666,-0.21097877664325584,-0.29716536022922446,0.0,xsoft
3.4941369882679787,2.5,4.737695868393167,2.518457044283517,2.5,3.1062645155861297,2.5,2.5,2.5,11.983186221364159,2.5,63.28203336955101,30.495643707748627,2.5,90.19891199281902,13.860573170728648,2.5,41.09220719673427,-0.21686133874362584,-0.2949544359873771,-0.15970399434913443,xsoft
3.873581746260515,2.5,6.828235377441658,2.5027444120302955,2.5,2.6354757658747863,2.5,2.5,2.5,15.756958889389729,2.5,79.96296437494591,22.970089854056603,2.5,79.51970717483981,10.01112038359293,2.5,25.881132881312535,-0.20903473152131163,-0.31142104981491026,-0.14192776732642248,xsoft
3.600247488661558,2.5,5.718852194253805,2.5590790995302077,2.5,3.214985336310395,2.5,2.5,2.5,22.247876930412808,2.5,89.71665321548443,30.954474654566404,2.5,74.16095939837165,11.139285800944506,2.5,26.847284776029742,-0.20988303707361772,-0.3208829547890443,-0.15036753815443565,xsoft
3.644330638381861,2.5,5.5574213665924255,2.5056167907774296,2.5,2.7001764297546655,2.5,2.5,2.5,7.543879775837859,2.5,21.16605442570789,29.66452084350509,2.5,83.38172442311135,9.364278588623609,2.5,23.54324192471105,-0.2132632365505981,-0.31390964946242694,-0.13912924048178285,xsoft
4.088519622076611,2.8039533017667444,6.216258573764935,2.5369748008988466,2.5,3.2119048609850886,2.5,2.5,2.5,19.747536255458524,2.5,89.10323508470644,29.498953528831123,2.5,81.61908956589038,9.792122572726974,2.5,24.758949346401987,-0.2138774751368927,-0.28279279228192594,-0.16436698702997649,xsoft
4.428139107620851,2.5,6.717377214337058,2.5,2.5,2.5,2.5,2.5,2.5,25.332606316476813,2.5,83.12018924211142,40.36024795947243,2.5,100.66497855573954,10.000260035618568,2.5,20.03993844553628,-0.19438086152742112,-0.3107125773491177,-0.12696906384493956,xsoft
2.7664906786372403,2.5,3.2343167940082,2.5001242235459245,2.5,2.5091925423983943,2.5966683272476465,2.5,4.462095554390672,36.38649883344408,2.5,136.54315171357874,30.8444855911149,2.5,134.61386027330184,9.332486722984154,2.5,25.52721626609011,-0.21642346878283988,-0.30428075413065064,0.0,xsoft
2.9349337902628023,2.5,3.9515903472117646,2.501276980652022,2.5,2.546609793798807,2.5,2.5,2.5,16.485636886573396,2.5,59.933436819247255,36.894424377483325,2.5,122.46629787227657,12.195976456380565,2.5,34.501282220731674,-0.16112361590199678,-0.29370092326187863,0.0,xsoft
5.342135234254003,2.5,13.801015696113296,2.5,2.5,2.5,2.5,2.5,2.5,25.83470201149155,2.5,90.60928822766626,40.3477343521776,2.5,98.75483497275405,11.491120982058657,2.5,27.893414646098293,-0.23733686026298736,-0.31328359098470576,-0.16284355880867457,soft
5.18020419192198,2.5924781706952413,13.09253360884283,2.5,2.5,2.5,2.5,2.5,2.5,21.481144169239727,2.5,54.26816595669945,54.56289982644438,2.5,146.61869446295177,10.872064932957342,2.5,20.48127970081472,-0.22884422370605578,-0.3056810081386939,-0.16300022244872087,soft
3.3448824291547483,2.5,4.67727852147134,2.5024631957431778,2.5,2.6354757658747863,3.3542779295335023,2.5,6.5247190943622,45.89846094397988,2.5,117.35828031455846,46.3691140150582,3.50366251574447,95.3370572390911,8.516834531266712,2.5,18.585361049746993,-0.21066740236034295,-0.265995996589658,-0.1528600843313188,soft
3.127498653423059,2.5,4.712156678037602,2.5,2.5,2.5,2.6250768051212927,2.5,3.62366333391464,42.86767417994738,2.5,150.77662306848848,41.211832867375,2.5,100.14729898066385,6.571256359216582,2.5,14.333340527123775,-0.2690762806448438,-0.32884850687853756,-0.22418675997926207,soft
3.7670019204884353,2.5,5.797956264484795,3.0390435575574446,2.5,4.687328167284471,2.5009903890571796,2.5,2.557442565316423,70.92151412771436,2.5,153.79221387624185,17.030052838789658,2.5,34.477355707774656,8.640253760879308,2.5,17.249331831711242,-0.20734611320009036,-0.29992324175624197,0.0,soft
3.724728698553069,2.5,6.67839566792003,2.5684712800396747,2.5,2.887761481965858,4.169690504756825,2.5,7.955109266299797,52.71053189992356,2.5,120.92409729158699,54.08293054007361,2.5,101.04657535685082,11.890073117687512,2.5,18.040006987675625,-0.27391367294319774,-0.32213256362171905,-0.1973671919340851,soft
3.2550652230081316,2.5,4.721731089034264,2.5,2.5,2.5,4.26770446367654,2.5,14.017238674952864,61.18156163141121,2.5,149.16666666666666,42.59452435124921,2.5,90.06043694007623,8.477377427511954,2.5,15.581896319225047,-0.22210271048543967,-0.32796630070240773,0.0,soft
3.4434226027518893,2.5,4.7659400268181065,2.5,2.5,2.5,2.5,2.5,2.5,51.58305746505009,2.5,149.16666666666666,59.63182196290496,2.5,168.91499724242567,9.738851398793988,2.5,16.33501209423566,-0.060091309908967244,-0.2953777498186367,0.0,soft
4.137383624703303,2.5,6.726776482587798,2.5037772520942694,2.5,2.5972789884035317,2.5385191677034187,2.5,3.051057284036426,12.362126412761167,2.5,47.381919668545294,52.76266213565062,2.5,163.48447193849816,12.12693672750633,2.5,22.150379586298058,-0.13276676608135607,-0.29668339692015183,0.0,soft
3.610751625577359,2.5,5.690919562574867,2.5317033252926513,2.5,2.7614747999971785,3.4151512798209245,2.5,10.257226695513676,83.93978016563428,2.5,149.16666666666666,77.68250202727825,2.5,176.23094966247263,7.609001387569155,2.5,14.087442866031687,-0.17798351505710722,-0.26360259740107217,0.0,soft
2.893247028689254,2.5,3.7480530167499424,2.506663860586662,2.5,2.6058537751827933,2.5091196457659435,2.5,2.9420380823559342,31.207256366021564,2.5,92.88412979309258,30.21343891297272,2.5,74.02601941715147,23.76499941205406,2.5,51.104335825330715,-0.047314028290409246,-0.2873791874933834,0.0,soft
3.077550845740383,2.5,4.129522313856158,2.5018450911098573,2.5,2.610530931607845,2.7091969294931135,2.5,4.912760713623672,52.8886644787148,2.5,149.16666666666666,40.92390623539691,2.5,81.88633685320336,10.255703533765374,2.5,48.78371826902634,-0.12239317397497802,-0.29759515839129924,0.0,soft
