i3_avg,i3_min,i3_max,m3_avg,m3_min,m3_max,r3_avg,r3_min,r3_max,p3_avg,p3_min,p3_max,pa1_avg,pa1_min,pa1_max,pa2_avg,pa2_min,pa2_max,pa3_avg,pa3_min,pa3_max,pa4_avg,pa4_min,pa4_max,displacement_avg,displacement_min,displacement_max,label
25.896639135081948,7.698093076284619,60.74192066986921,50.67781922482822,4.6186074988889425,93.57751332992986,19.57654525456432,2.5,66.99844814261807,3.0048166590319516,2.5,4.778702090307526,4.010202879284755,2.5413858323767,5.492326028118082,2.5701053344987113,2.5,2.930490058571803,40.63437249938893,9.643622753973045,63.67652315671148,20.02936152674726,10.49831915984427,33.480359188046954,-0.14196900082918276,-0.15467617339222128,-0.12547148438526995,firm
40.61320586630916,5.35308959739947,67.85167524367783,46.68634842734863,2.5,90.86136899973737,49.94779880732435,2.5,125.80821205838464,23.127814035867285,2.5,52.226161882753644,4.26661646583705,2.9197111189288427,7.357326188876729,2.5,2.5,2.5,45.70756492836825,3.3843057127473184,90.17707644089288,5.2896420992769215,2.5038234994620825,8.738160418679783,-0.09352924097171217,-0.2065324107676064,0.0,firm
6.762792030834436,2.5,13.920156891628295,43.247229413984385,2.5,89.56899800033828,9.151424460282467,2.5,42.84186169640672,2.5,2.5,2.5,9.067286469236727,3.790270476939162,14.529614661448816,2.5686338344085997,2.5,2.915297675778578,17.203464139246776,2.7200513068424983,40.04300898585416,28.281702835894144,3.038048148767907,61.00335394808812,-0.18194310443070666,-0.20791621256848236,-0.15487691216739052,firm
22.70643319532519,5.464520837330571,40.69872969061871,13.326949002407654,2.5,23.862850158844427,33.05818234222937,2.5,62.79958326553734,2.8654102340008336,2.5,5.715342991982671,6.404222630082492,4.307547765252104,10.35829794249572,2.639074496718681,2.5,3.206744688124881,39.81877627277923,6.331200429610813,70.95530256696391,19.437812534335862,5.536205375434804,28.06665607198811,-0.15586294481405466,-0.19974973319831124,-0.13334305876490665,firm
3.567029011582903,2.5,6.204549924430356,28.64635443285629,4.742341268149715,54.65996435420058,50.1472226020221,2.5,123.92605456820952,3.7998766115856863,2.5,7.1720376182782255,10.311173669817563,3.727157677482659,20.833333333333332,2.5007938924805893,2.5,2.534137376665336,12.740170793639077,3.8032572306244896,20.90079498441484,44.45510910112114,7.464918876039892,84.22379247192707,-0.1518805973390721,-0.16118974284334026,-0.1432974613893156,firm
49.714634255211365,7.241258961223309,104.89809414482261,26.055721425092905,2.5,57.36337221326253,64.93173161879193,2.5,150.39394952675642,2.6496246882660026,2.5,3.6687374135442625,7.154138280096812,3.7464991228115214,17.108047735231505,2.5137272469909804,2.5,2.6736725433460404,36.40191197536254,3.1096855319110817,73.40941528878088,11.474834628345784,3.6621773210666615,22.11346983230815,-0.13264497340426465,-0.1523663204510095,-0.12305025576865858,firm
67.29186660515546,5.612490541749518,136.12235825183092,39.56890693105789,2.5,67.84234899372974,2.5,2.5,2.5,2.5,2.5,2.5,7.954148052648892,3.3983045472368745,14.995675256467083,2.5407192049282235,2.5,2.7500805129022603,25.06698852184229,2.5011815216637654,47.24248263906711,27.84298418995623,2.5,67.31587175825426,-0.16573361421273072,-0.1859710012196285,-0.13924698201103203,firm
89.41562150122185,4.426514883658626,142.39161670726799,56.05108013043447,2.5,94.37591668045337,61.914510873294034,2.5,124.75714295939451,16.010011105845656,3.1600764857169175,57.8658523908178,6.419906453393295,5.066914847409101,9.661888247423427,2.5241200502382775,2.5,2.7500805129022603,28.58495103048719,4.079049852641597,53.13368536960592,20.421901355295983,5.440082786436438,35.613722020710185,-0.1715618014073277,-0.1928545241596255,-0.1608905512290313,firm
13.308299690499785,2.5,26.26310748873065,30.02563171815525,2.5,69.70044207542013,131.38992688986588,3.789301451204603,192.59844461723335,3.976770743089963,2.5,8.434460603691162,4.5699408607129595,3.066844933846029,6.695130605538462,2.5,2.5,2.5,54.9589495185094,5.762116934465539,97.82792393789977,12.827731533831065,6.56566115793247,20.38329352639235,-0.1477048347885579,-0.16331596716401314,-0.13086450646063935,firm
16.441904237616516,7.488648585768101,46.93037324480455,54.20707620131905,2.5,123.1960876179074,51.49126727949689,2.5,124.64245754466754,2.5,2.5,2.5,7.278817838384312,3.269462894729489,14.703270464195038,2.563170752572267,2.5,3.0295237099365373,23.774548066814937,3.7066151328128796,47.15751527520337,13.600799858936739,4.245188665859027,26.040513423880846,-0.1059082897792092,-0.17867046665988795,0.0,firm
76.07508707301729,3.0057742132838974,139.10926680855806,19.15567881541821,2.5,55.586538729459924,81.72692206948956,2.5,159.16324116807013,12.644893995679901,2.5,27.97644765019331,6.036110342533742,2.74778810563569,13.279489297179346,2.5,2.5,2.5,42.004796312130146,5.200425764236855,88.7490509151819,7.544315830939901,3.3141519885639057,11.18091517012737,-0.13766224553855697,-0.21398047889801733,0.0,firm
9.286880029619928,2.5,16.25862231161724,48.25481935522904,4.405139876145786,87.49311594877332,45.228927667063125,2.5,119.023240038945,9.20018728302386,3.3526937761479627,25.14096350789718,6.122986450659168,3.69939565302192,14.019604045548567,2.527294278583245,2.5,2.7548281325251427,40.49274631984185,6.619414597183002,59.070595475151926,16.057752835370838,7.948539655354521,30.7966384604421,-0.2213417429461701,-0.265351186186354,-0.19059647460025664,medium
17.027850109113018,2.5,31.864260691717476,53.42351987888897,2.5,93.71275801578103,68.52189050755335,2.5,124.94923961709374,2.6189471983722448,2.5,3.750501814804631,8.126169608556554,2.783694593795646,14.81941640726155,2.586192422564611,2.5,3.1217807772978103,33.158496088154926,6.096902529285559,63.19690308697845,14.28491525359824,2.5038234994620825,44.83083532425479,-0.2207252337116412,-0.24009318660191656,-0.20448308180074107,medium
