pa1_avg,pa1_min,pa1_max,pa2_avg,pa2_min,pa2_max,p3_avg,p3_min,p3_max,r3_avg,r3_min,r3_max,m3_avg,m3_min,m3_max,i3_avg,i3_min,i3_max,displacement_avg,displacement_min,displacement_max,label
5.95981373808086,2.5660069912426287,13.23131099514366,2.5,2.5,2.5,3.404855879063267,2.5,6.232445707434493,47.31370839603458,2.5,98.78267703061361,60.10382813106464,3.733299407602925,91.86832212184909,24.69463508082141,3.0800406892981074,52.56977753166731,-0.21486256265692633,-0.29369969368320137,-0.1732092869459851,medium
8.126169608556554,2.783694593795646,14.81941640726155,2.586192422564611,2.5,3.1217807772978103,2.6189471983722448,2.5,3.750501814804631,68.52189050755335,2.5,124.94923961709374,53.42351987888897,2.5,93.71275801578103,17.027850109113018,2.5,31.864260691717476,-0.24124684096445737,-0.259709065761253,-0.2251405026922972,medium
6.464886426334316,2.672183256810847,13.673246013756248,2.5,2.5,2.5,2.5,2.5,2.5,84.41985165361487,2.5,186.27693775271504,38.97712722782039,2.5,90.51250755144376,18.915639915520018,5.92568712609814,31.526739145184056,-0.25288553035302697,-0.2886316326135444,-0.22014550719380505,medium
6.122986450659168,3.69939565302192,14.019604045548567,2.527294278583245,2.5,2.7548281325251427,9.20018728302386,3.3526937761479627,25.14096350789718,45.228927667063125,2.5,119.023240038945,48.25481935522904,4.405139876145786,87.49311594877332,9.286880029619928,2.5,16.25862231161724,-0.24109341003938795,-0.2818136716833758,-0.210571722760736,medium
9.513174674502292,3.2613720690183414,21.31128018656932,2.51839581388985,2.5,2.7243417379507653,3.807470477150384,2.5,10.863697875717437,77.90032711951399,2.5,165.18139601141817,26.292633170776032,2.5,59.360337424095654,29.144161013281003,2.5,85.99207883316019,-0.18893485827215217,-0.2541110126303421,0.0,medium
7.908570461610643,4.368611672593524,15.101600195175275,2.5733734406150375,2.5,3.063954921659845,2.5,2.5,2.5,89.05073100591136,2.5,174.52518846577473,19.049747352526964,4.974719322615065,45.955956454202436,35.66265346709088,5.946333832511454,81.903559508988,-0.16381915062393543,-0.28005880430582786,0.0,medium
7.530891619850918,3.578658464197755,15.99662935136498,2.5480463038686016,2.5,3.0182019803714746,4.963425378264497,2.5,15.167841356524159,76.95455136264847,2.5,149.16666666666666,47.41823182566018,2.5,90.8139684931712,19.405270650795945,3.482665166615481,34.63401944075044,-0.21786623578891265,-0.2959265632253125,0.0,medium
7.6448768862660526,3.8353088978497127,14.760918034511029,2.6289721921807128,2.5,3.301292004338502,2.5,2.5,2.5,43.71971165034076,2.5,106.91712449514152,31.847037976082905,2.5,59.617270939570915,10.233033360322468,2.797828080444109,20.082075917654407,-0.18921874578788572,-0.23859911838740616,-0.16852699505178148,medium
7.272884214900432,5.419979173987411,9.316380500444852,2.5,2.5,2.5,2.5,2.5,2.5,12.994274282415274,2.5,58.71327215975115,22.749301167748776,4.107022192392175,50.25966583551645,23.56220575363893,4.772907897138761,43.81559198672528,-0.20651358915068774,-0.30183287890860566,-0.14321700565163598,medium
9.055425823830314,3.1404694281950483,18.721276012054958,2.6940166537958334,2.5,3.6947145585338816,2.5,2.5,2.5,73.67513870610041,2.5,192.25307981957044,35.47408045327843,2.5,88.71701378407955,3.979405861175741,2.5,7.7413109674208895,-0.21043670186180377,-0.27638926779173867,-0.15357553570771348,medium
